event,detId,x,y,z,width,isSeed,mip,modType
71,438837349,327,30,14,1,1,0,2
71,437787718,712,0,0,1,0,1,2
71,437526562,556,0,0,1,0,1,2
71,437787717,709,23,7,1,1,0,2
71,437526561,558,16,0,1,1,0,2
72,411612190,348,0,0,1,0,0,1
72,411612189,349,0,0,1,1,0,1
72,419726430,875,0,0,1,0,1,2
72,419726429,876,10,10,1,1,0,2
72,420000890,362,1,0,1,0,0,1
72,420000889,363,1,0,2,1,0,1
72,419726434,947,0,0,1,0,1,2
72,419726433,951,14,14,1,1,0,2
72,439617558,379,0,0,1,0,1,2
72,439617557,377,20,4,1,1,0,2
72,438839362,843,0,0,2,0,1,2
72,438839361,847,13,13,1,1,0,2
72,420254850,374,0,0,1,0,0,1
72,420254850,378,0,0,1,0,0,1
72,420254849,379,0,0,2,1,0,1
72,438572046,774,0,0,1,0,0,2
72,438572045,771,14,14,1,1,0,2
72,411866142,861,1,0,2,0,0,1
72,411866141,872,1,0,2,1,0,1
72,411866141,891,1,0,5,1,0,1
72,411616290,629,1,0,1,0,0,1
72,411616289,630,1,0,1,1,0,1
72,420525210,23,0,0,1,0,0,1
72,420525209,25,0,0,1,1,0,1
72,411345946,737,0,0,1,0,1,2
72,411345945,739,6,6,1,1,0,2
72,412140590,146,0,0,2,0,0,1
72,412140589,148,0,0,1,1,0,1
72,437523466,144,0,0,7,0,1,2
72,411870246,157,0,0,1,0,0,1
72,411870245,159,0,0,1,1,0,1
72,437524490,154,0,0,1,0,1,2
72,437524489,145,18,2,1,1,0,2
72,437788718,514,0,0,1,0,1,2
72,437788717,514,27,11,1,1,0,2
72,437525514,168,0,0,1,0,0,2
72,437525513,165,12,12,1,1,0,2
73,437528590,819,0,0,1,0,1,2
73,438577174,173,0,0,2,0,0,2
73,437781554,271,0,0,1,0,0,2
73,437528589,816,16,0,1,1,0,2
73,438577173,174,16,0,2,1,0,2
73,438833226,942,0,0,3,0,1,2
73,443336794,729,1,0,2,0,0,1
73,443336793,731,1,0,2,1,0,1
73,437781553,269,25,9,1,1,0,2
73,437782578,254,0,0,2,0,0,2
73,437782577,253,2,2,1,1,0,2
73,438833222,842,0,0,1,0,1,2
73,439879778,815,0,0,2,0,0,2
73,438833221,840,27,11,1,1,0,2
73,439879777,815,26,10,1,1,0,2
73,442248210,535,1,0,2,0,0,1
73,442248209,534,1,0,1,1,0,1
73,438834246,785,0,0,6,0,1,2
73,438834246,797,0,0,3,0,1,2
73,438834246,802,0,0,5,0,0,2
73,443299850,638,1,0,1,0,0,1
73,443299849,636,1,0,2,1,0,1
73,438834245,824,24,8,4,1,0,2
73,441197594,615,0,0,2,0,0,1
73,441197593,614,0,0,2,1,0,1
73,442277970,832,1,0,2,0,0,1
73,442277969,834,1,0,2,1,0,1
73,439624734,623,0,0,1,0,0,2
73,439624733,623,28,12,1,1,0,2
73,443329626,669,0,0,1,0,0,1
73,441221194,440,1,0,2,0,0,1
73,441221193,441,1,0,2,1,0,1
73,438831174,880,0,0,1,0,1,2
73,438831173,879,7,7,1,1,0,2
74,437788694,920,0,0,1,0,1,2
74,437788693,917,10,10,1,1,0,2
74,438570066,78,0,0,1,0,1,2
74,438570065,76,10,10,2,1,0,2
74,437788697,948,10,10,3,1,0,2
74,438838306,724,0,0,2,0,0,2
74,420000830,623,1,0,1,0,0,1
74,420000829,622,1,0,2,1,0,1
74,438838305,725,29,13,1,1,0,2
74,419726386,734,0,0,2,0,1,2
74,419726385,734,13,13,2,1,0,2
74,420525138,612,1,0,1,0,0,1
74,420525137,611,1,0,1,1,0,1
74,411333746,427,0,0,1,0,1,2
74,411333745,426,3,3,2,1,0,2
74,438839330,738,0,0,1,0,1,2
74,438839329,738,2,2,2,1,0,2
74,420254786,163,0,0,1,0,0,1
74,420254785,162,0,0,1,1,0,1
74,411866286,692,1,0,1,0,0,1
74,411866285,691,1,0,1,1,0,1
74,411608202,374,0,0,1,0,1,2
74,411608201,374,19,3,1,1,0,2
74,437523514,194,0,0,1,0,0,2
74,437523513,192,5,5,2,1,0,2
74,412402922,385,0,0,1,0,0,1
74,412402921,384,0,0,1,1,0,1
74,412132550,683,0,0,1,0,0,1
74,412132549,682,0,0,1,1,0,1
74,437787674,915,0,0,1,0,1,2
74,437787673,917,30,14,2,1,0,2
75,419959858,67,0,0,1,0,1,2
75,419959857,66,9,9,1,1,0,2
75,411571214,209,0,0,1,0,1,2
75,411571213,208,7,7,1,1,0,2
75,419959862,34,0,0,1,0,1,2
75,419959861,36,8,8,1,1,0,2
75,411833362,790,0,0,1,0,1,2
75,411833362,797,0,0,4,0,0,2
75,411833361,789,29,13,1,1,0,2
75,420222022,664,0,0,1,0,1,2
75,420222021,664,30,14,1,1,0,2
75,411833357,919,31,15,2,1,0,2
75,412095502,888,0,0,3,0,1,2
75,412099602,819,0,0,1,0,1,2
75,412099601,819,12,12,1,1,0,2
75,420488262,669,0,0,4,0,1,2
75,420488261,663,12,12,2,1,0,2
75,420488261,670,12,12,1,1,0,2
75,412369938,380,0,0,2,0,0,2
75,412369937,381,14,14,1,1,0,2
75,420750405,661,8,8,2,1,0,2
75,420750405,689,10,10,3,1,0,2
75,420758610,883,0,0,2,0,1,2
75,420758609,884,18,2,1,1,0,2
76,439099426,395,0,0,2,0,0,2
76,439099425,394,1,1,1,1,0,2
76,440152106,132,0,0,2,0,1,2
76,440152105,130,26,10,1,1,0,2
76,443340842,345,1,0,2,0,0,1
76,443340841,354,1,0,2,1,0,1
76,443312190,578,0,0,1,0,0,1
76,443312189,569,0,0,1,1,0,1
76,439111698,349,0,0,2,0,0,2
76,442257466,570,1,0,1,0,0,1
76,442257465,563,1,0,1,1,0,1
76,439111697,352,26,10,1,1,0,2
76,438047766,50,0,0,1,0,1,2
76,438047765,43,19,3,1,1,0,2
76,438056974,451,0,0,2,0,0,2
76,438056973,453,12,12,1,1,0,2
76,438048790,874,0,0,2,0,1,2
76,438048789,877,16,0,2,1,0,2
76,440167450,892,0,0,2,0,0,2
76,440167449,894,5,5,1,1,0,2
76,441204794,934,0,0,2,0,0,1
76,441204793,931,0,0,1,1,0,1
76,442282030,277,0,0,2,0,0,1
76,442282029,284,0,0,2,1,0,1
76,441225262,325,1,0,1,0,0,1
76,441225261,330,1,0,2,1,0,1
77,411870326,127,0,0,2,0,0,1
77,411870325,126,0,0,1,1,0,1
77,437788746,690,0,0,4,0,0,2
77,437788745,700,10,10,2,1,0,2
77,439617606,457,0,0,2,0,0,2
77,439617605,458,6,6,1,1,0,2
77,438571058,360,0,0,1,0,1,2
77,438571057,360,25,9,1,1,0,2
77,437789770,704,0,0,2,0,0,2
77,437789769,684,10,10,1,1,0,2
77,437789769,702,10,10,2,1,0,2
77,411612254,952,0,0,2,0,0,1
77,411612253,952,0,0,1,1,0,1
77,420263177,165,1,0,1,1,0,1
77,439889042,157,0,0,1,0,1,2
77,439889041,157,17,1,1,1,0,2
77,420005098,89,1,0,2,0,0,1
77,420005097,88,1,0,1,1,0,1
77,420005102,752,0,0,1,0,0,1
77,420005102,50,1,0,1,0,0,1
77,420005101,50,1,0,1,1,0,1
77,411346002,484,0,0,2,0,1,2
77,411616366,486,1,0,1,0,0,1
77,411616365,485,1,0,1,1,0,1
77,411346001,484,16,0,1,1,0,2
77,419734702,423,0,0,1,0,1,2
77,419734701,422,5,5,1,1,0,2
77,437522474,312,0,0,2,0,1,2
77,420529450,199,0,0,1,0,0,1
77,420529449,198,0,0,1,1,0,1
77,420259066,45,0,0,1,0,0,1
77,420259065,44,0,0,1,1,0,1
77,437524518,117,0,0,1,0,1,2
77,437524517,120,9,9,1,1,0,2
77,438837350,880,0,0,1,0,1,2
77,420259070,9,0,0,1,0,0,1
77,420259069,8,0,0,2,1,0,1
77,412140682,858,0,0,1,0,0,1
77,412140681,857,0,0,1,1,0,1
77,438837349,877,27,11,1,1,0,2
77,438837354,952,0,0,1,0,1,2
77,438837353,954,27,11,1,1,0,2
77,437787722,709,0,0,2,0,1,2
77,437787721,694,9,9,2,1,0,2
77,437787721,711,9,9,1,1,0,2
78,420746270,278,0,0,1,0,1,2
78,420746269,278,14,14,1,1,0,2
78,412357714,718,0,0,1,0,1,2
78,412357713,717,7,7,1,1,0,2
79,411571234,327,0,0,2,0,0,2
79,411571233,328,8,8,1,1,0,2
79,420754546,100,0,0,1,0,1,2
79,420754545,99,7,7,2,1,0,2
79,412365878,356,0,0,3,0,1,2
79,419959882,468,0,0,1,0,1,2
79,419959881,468,18,2,1,1,0,2
79,412099630,733,0,0,1,0,1,2
79,412099629,733,20,4,2,1,0,2
79,420488294,455,0,0,1,0,1,2
79,412369974,364,0,0,1,0,0,2
79,420488293,455,26,10,1,1,0,2
79,412369973,355,25,9,2,1,0,2
79,412369973,364,25,9,1,1,0,2
80,440140830,218,0,0,1,0,1,2
80,440140829,218,2,2,1,1,0,2
80,439105562,601,0,0,1,0,0,2
80,439105561,599,4,4,2,1,0,2
80,443328566,475,0,0,1,0,0,1
80,443328565,472,0,0,2,1,0,1
80,441216050,1013,1,0,2,0,0,1
80,441216049,1013,1,0,1,1,0,1
80,438043662,699,0,0,2,0,0,2
80,438043661,702,10,10,1,1,0,2
80,441189426,286,0,0,2,0,0,1
80,441189425,287,0,0,2,1,0,1
80,441215026,46,1,0,1,0,0,1
80,441215025,43,1,0,1,1,0,1
80,443286578,686,0,0,2,0,0,1
80,443286577,689,0,0,2,1,0,1
80,438052878,557,0,0,1,0,1,2
80,441216054,2,0,0,1,0,0,1
80,441216054,7,0,0,2,0,0,1
80,441216053,2,0,0,1,1,0,1
80,442270774,554,0,0,1,0,0,1
80,442270773,552,0,0,1,1,0,1
80,442238002,398,0,0,2,0,0,1
80,442238001,401,0,0,1,1,0,1
80,438052877,557,28,12,1,1,0,2
80,439092246,675,0,0,2,0,0,2
80,439092245,677,6,6,1,1,0,2
80,440160290,488,0,0,1,0,1,2
80,440160289,487,10,10,1,1,0,2
81,411329666,253,0,0,1,0,1,2
81,411329665,253,24,8,1,1,0,2
81,411329665,253,25,9,1,1,0,2
81,419988566,455,0,0,2,0,1,2
81,411600034,374,0,0,1,0,1,2
81,419988565,455,23,7,1,1,0,2
81,411600033,373,23,7,1,1,0,2
81,420250734,683,1,0,2,0,0,1
81,420250733,682,1,0,1,1,0,1
81,437789738,815,0,0,1,0,1,2
81,420787346,709,1,0,1,0,0,1
81,420787345,702,1,0,1,1,0,1
81,420787345,708,1,0,1,1,0,1
81,411862226,580,1,0,1,0,0,1
81,411862225,578,1,0,1,1,0,1
81,437789737,816,19,3,2,1,0,2
81,412398862,853,1,0,1,0,0,1
81,412398861,852,1,0,1,1,0,1
81,420516982,896,0,0,1,0,0,1
81,437522506,105,0,0,1,0,0,2
81,437522505,104,12,12,1,1,0,2
81,420516981,895,1,0,1,1,0,1
81,412128482,774,0,0,1,0,0,1
81,412128481,773,0,0,1,1,0,1
81,412128481,773,1,0,1,1,0,1
81,438840378,726,0,0,1,0,1,2
81,438840377,727,24,8,1,1,0,2
81,438569066,176,0,0,1,0,0,2
81,438569065,176,8,8,1,1,0,2
81,419718214,324,0,0,1,0,0,2
81,419718213,324,25,9,1,1,0,2
82,420250746,187,0,0,2,0,0,1
82,420250745,184,0,0,1,1,0,1
82,411599878,718,0,0,1,0,1,2
82,411599877,716,0,0,2,1,0,2
82,411862022,746,0,0,1,0,0,1
82,411862021,743,0,0,1,1,0,1
82,412124166,717,0,0,2,0,0,1
82,412124165,708,0,0,2,1,0,1
82,412386310,705,0,0,2,0,0,1
82,412386309,702,0,0,2,1,0,1
82,437788714,91,0,0,1,0,1,2
82,412398598,73,0,0,1,0,0,1
82,412398597,70,0,0,2,1,0,1
82,420787362,47,0,0,1,0,0,1
82,420787361,45,0,0,1,1,0,1
82,437788713,88,30,14,1,1,0,2
82,419705914,426,0,0,2,0,0,2
82,419705913,440,6,6,1,1,0,2
82,419968058,442,0,0,1,0,1,2
82,419968057,427,5,5,1,1,0,2
82,419968057,427,6,6,1,1,0,2
82,438840382,571,0,0,1,0,0,2
82,438840382,641,0,0,2,0,0,2
82,438840381,569,4,4,1,1,0,2
82,437789738,6,0,0,1,0,1,2
82,437789737,2,5,5,2,1,0,2
82,438840381,600,26,10,2,1,0,2
82,411603974,731,0,0,2,0,0,2
82,419992670,729,0,0,2,0,0,2
82,411603973,730,26,10,1,1,0,2
82,419992669,726,19,3,2,1,0,2
82,437522438,562,0,0,1,0,1,2
82,437522437,562,23,7,1,1,0,2
82,438567942,660,0,0,3,0,1,2
82,412128262,459,0,0,1,0,0,1
82,412128261,457,0,0,1,1,0,1
82,438567941,666,24,8,1,1,0,2
82,438568966,666,0,0,1,0,1,2
82,438568966,677,0,0,1,0,1,2
82,437788718,51,0,0,2,0,0,2
82,438568965,677,22,6,2,1,0,2
82,437788717,53,31,15,1,1,0,2
82,420521114,839,1,0,2,0,0,1
82,420521113,838,1,0,1,1,0,1
82,412132358,551,1,0,2,0,0,1
82,412132357,550,1,0,1,1,0,1
82,411329542,705,0,0,1,0,1,2
82,411329541,704,5,5,1,1,0,2
82,411329541,704,6,6,1,1,0,2
82,419722326,360,0,0,1,0,1,2
82,437789742,13,0,0,3,0,1,2
82,437789742,22,0,0,2,0,1,2
82,437789741,14,6,6,1,1,0,2
82,419722325,358,25,9,1,1,0,2
83,420496474,83,0,0,1,0,1,2
83,420496473,83,2,2,1,1,0,2
83,437519378,465,0,0,1,0,0,2
83,412107806,336,0,0,1,0,0,2
83,412107805,336,3,3,1,1,0,2
83,437519377,465,24,8,1,1,0,2
83,419701830,479,0,0,1,0,1,2
83,419701829,479,21,5,1,1,0,2
83,419701829,489,28,12,2,1,0,2
83,411313174,631,0,0,1,0,1,2
83,411313173,631,25,9,2,1,0,2
83,420500582,606,0,0,1,0,1,2
83,420500581,606,28,12,1,1,0,2
83,411579414,669,0,0,1,0,1,2
83,411579413,669,16,0,2,1,0,2
83,419968070,464,0,0,1,0,1,2
83,419968069,464,12,12,1,1,0,2
83,420770938,1,0,0,2,0,1,2
83,411837466,455,0,0,1,0,1,2
83,411837465,456,0,0,1,1,0,2
83,412111906,785,0,0,1,0,1,2
83,420770937,0,21,5,1,1,0,2
83,412111905,785,31,15,1,1,0,2
83,420770942,103,0,0,1,0,1,2
83,420770941,104,18,2,1,1,0,2
83,437792822,370,0,0,1,0,1,2
83,437792821,370,7,7,1,1,0,2
83,411841566,331,0,0,1,0,1,2
83,411841565,331,31,15,1,1,0,2
83,420226130,752,0,0,1,0,1,2
83,420226129,753,0,0,1,1,0,2
83,420226129,752,1,1,2,1,0,2
83,412382246,728,0,0,1,0,1,2
83,412382245,729,22,6,1,1,0,2
83,420230234,115,0,0,1,0,1,2
83,420230233,115,29,13,1,1,0,2
83,420230238,19,0,0,1,0,0,2
83,420230237,20,28,12,1,1,0,2
84,419697722,474,0,0,2,0,1,2
84,419697721,455,6,6,3,1,0,2
84,419959866,393,0,0,3,0,0,2
84,419959865,430,13,13,3,1,0,2
84,420783278,635,1,0,1,0,0,1
84,420783277,636,1,0,1,1,0,1
84,411849758,606,0,0,4,0,0,2
84,412124202,300,0,0,2,0,0,1
84,412124201,302,0,0,1,1,0,1
84,411849757,579,30,14,1,1,0,2
84,419980378,511,0,0,1,0,1,2
84,437790774,129,0,0,2,0,0,2
84,437790774,168,0,0,2,0,0,2
84,437790773,150,4,4,1,1,0,2
84,437790773,131,6,6,1,1,0,2
84,420512910,733,0,0,1,0,0,1
84,420512909,733,0,0,2,1,0,1
84,412111902,627,0,0,1,0,0,2
84,412111902,638,0,0,1,0,1,2
84,412111901,636,26,10,3,1,0,2
84,437791798,268,0,0,4,0,1,2
84,437791797,225,1,1,3,1,0,2
84,437521426,707,0,0,1,0,1,2
84,437521425,708,30,14,1,1,0,2
84,420246650,512,0,0,2,0,1,2
84,420246649,513,23,7,1,1,0,2
84,411595806,585,0,0,1,0,1,2
84,437522450,683,0,0,1,0,1,2
84,437522449,684,3,3,1,1,0,2
84,419984486,183,0,0,1,0,1,2
84,437792822,244,0,0,3,0,0,2
84,437792821,201,2,2,3,1,0,2
84,411595805,586,22,6,1,1,0,2
84,419984485,185,23,7,1,1,0,2
84,411325466,186,0,0,1,0,0,2
84,438567958,707,0,0,1,0,1,2
84,438567958,728,0,0,4,0,1,2
84,438567958,745,0,0,6,0,0,2
84,438841418,492,0,0,2,0,0,2
84,438841417,493,13,13,1,1,0,2
84,412394550,116,1,0,1,0,0,1
84,412394549,116,1,0,1,1,0,1
84,411325465,187,18,2,1,1,0,2
84,438567957,706,18,2,1,1,0,2
84,411857958,189,0,0,1,0,1,2
84,419714138,475,0,0,1,0,1,2
84,411857957,189,20,4,1,1,0,2
84,419714137,476,23,7,1,1,0,2
85,411587618,23,0,0,1,0,1,2
85,411849770,700,0,0,1,0,1,2
85,420238442,564,0,0,1,0,1,2
85,420238441,566,6,6,1,1,0,2
85,412386362,133,0,0,1,0,0,1
85,412386361,136,0,0,1,1,0,1
85,411587617,26,28,12,1,1,0,2
85,420512918,470,1,0,1,0,0,1
85,420512917,472,1,0,1,1,0,1
85,411587622,138,0,0,1,0,1,2
85,411587621,138,29,13,1,1,0,2
85,437790774,876,0,0,1,0,1,2
85,420242550,262,0,0,1,0,1,2
85,437790773,875,17,1,2,1,0,2
85,419980382,665,0,0,1,0,1,2
85,420779166,898,1,0,1,0,0,1
85,420779165,900,1,0,1,1,0,1
85,419980381,666,27,11,1,1,0,2
85,411317274,54,0,0,2,0,1,2
85,437520406,400,0,0,1,0,1,2
85,411317273,57,18,2,1,1,0,2
85,437520405,399,19,3,1,1,0,2
85,411317278,16,0,0,1,0,1,2
85,419710034,80,0,0,2,0,1,2
85,412120114,465,0,0,1,0,1,2
85,411317277,16,20,4,1,1,0,2
85,419710033,81,21,5,1,1,0,2
85,412120113,467,21,5,1,1,0,2
85,419710038,7,0,0,1,0,1,2
85,419710037,10,19,3,1,1,0,2
85,411583522,873,0,0,1,0,1,2
85,411583521,873,1,1,1,1,0,2
85,411845670,191,0,0,2,0,1,2
85,411845669,192,7,7,2,1,0,2
86,411587694,272,0,0,1,0,1,2
86,412107886,334,0,0,2,0,1,2
86,420238382,158,0,0,2,0,1,2
86,411587693,272,29,13,1,1,0,2
86,420774974,225,0,0,2,0,0,1
86,420774973,228,0,0,1,1,0,1
86,420238381,161,31,15,1,1,0,2
86,412386482,721,0,0,2,0,0,1
86,412386481,723,0,0,1,1,0,1
86,419976234,773,0,0,1,0,1,2
86,437520446,624,0,0,1,0,1,2
86,419976233,775,25,9,1,1,0,2
86,437520445,622,21,5,1,1,0,2
86,411317330,373,0,0,1,0,0,2
86,411317329,374,15,15,2,1,0,2
86,437790746,661,0,0,1,0,1,2
86,437790745,662,31,15,1,1,0,2
86,411583582,905,0,0,1,0,1,2
86,411583581,907,4,4,1,1,0,2
86,419705886,851,0,0,1,0,1,2
86,419705885,851,13,13,1,1,0,2
86,437791770,717,0,0,2,0,0,2
86,437791769,719,4,4,1,1,0,2
86,419972130,34,0,0,1,0,1,2
86,419972129,34,0,0,2,1,0,2
86,412120214,406,0,0,1,0,1,2
86,412120213,407,28,12,1,1,0,2
86,420508726,232,0,0,1,0,1,2
86,420508725,234,22,6,1,1,0,2
86,411845742,331,0,0,2,0,1,2
86,411845741,333,9,9,1,1,0,2
86,420234282,933,0,0,1,0,1,2
86,420234281,936,6,6,1,1,0,2
87,411571278,735,0,0,2,0,1,2
87,411571277,737,17,1,1,1,0,2
87,420754486,921,0,0,1,0,1,2
87,420754485,921,2,2,1,1,0,2
87,419959846,316,0,0,1,0,1,2
87,419959845,317,11,11,1,1,0,2
87,420754490,931,0,0,1,0,1,2
87,420754489,933,4,4,1,1,0,2
87,412365950,399,0,0,1,0,1,2
87,412365949,398,7,7,3,1,0,2
87,412095598,486,0,0,1,0,0,2
87,412095597,487,0,0,1,1,0,2
87,412099694,480,0,0,1,0,0,2
87,420488242,499,0,0,2,0,0,2
87,420758582,923,0,0,1,0,0,2
87,412099693,481,27,11,1,1,0,2
87,420488241,500,23,7,1,1,0,2
87,420758581,923,29,13,1,1,0,2
87,420758586,919,0,0,1,0,0,2
87,420758585,920,30,14,2,1,0,2
88,443357190,262,1,0,1,0,0,1
88,443357189,265,1,0,2,1,0,1
88,441210958,624,0,0,2,0,0,1
88,441210957,622,0,0,2,1,0,1
88,438577250,120,0,0,2,0,0,2
88,438577249,119,7,7,2,1,0,2
88,437782562,237,0,0,1,0,1,2
88,437782561,234,11,11,2,1,0,2
88,437528646,559,0,0,1,0,1,2
88,437528645,559,10,10,1,1,0,2
88,439880774,724,0,0,2,0,0,2
88,439880773,724,13,13,1,1,0,2
88,443321438,549,0,0,2,0,0,1
88,443321437,547,0,0,1,1,0,1
88,442265686,146,0,0,1,0,0,1
88,442265685,144,0,0,1,1,0,1
88,441234454,310,1,0,2,0,0,1
88,441234453,312,1,0,2,1,0,1
88,439624842,462,0,0,1,0,0,2
88,439624841,463,11,11,1,1,0,2
88,442294286,47,1,0,2,0,0,1
88,438831154,674,0,0,2,0,0,2
88,442294290,955,0,0,2,0,0,1
88,442294289,958,0,0,2,1,0,1
88,438831153,675,17,1,1,1,0,2
89,441228342,840,0,0,1,0,0,1
89,441228341,836,0,0,1,1,0,1
89,440150046,257,0,0,2,0,0,2
89,440150045,259,8,8,1,1,0,2
89,438058002,122,0,0,2,0,0,2
89,438058001,124,3,3,2,1,0,2
89,440169506,922,0,0,1,0,1,2
89,440169505,919,11,11,1,1,0,2
89,440170530,42,0,0,1,0,0,2
89,440170529,41,12,12,2,1,0,2
89,441201714,474,0,0,1,0,0,1
89,441201713,477,0,0,1,1,0,1
89,442253362,830,0,0,1,0,0,1
89,442253361,834,0,0,2,1,0,1
89,438047758,231,0,0,2,0,1,2
89,438047757,230,15,15,2,1,0,2
89,438056974,40,0,0,1,0,1,2
89,438056973,33,31,15,1,1,0,2
89,441228338,188,1,0,1,0,0,1
89,441228337,184,1,0,1,1,0,1
89,443305010,414,0,0,2,0,0,1
89,443305009,419,0,0,1,1,0,1
89,438056978,943,0,0,1,0,1,2
89,438056977,937,2,2,1,1,0,2
89,442287158,699,0,0,1,0,0,1
89,442287157,695,0,0,1,1,0,1
89,443350070,145,0,0,1,0,0,1
89,443350069,141,0,0,1,1,0,1
89,439112730,450,0,0,1,0,0,2
89,439112729,448,7,7,2,1,0,2
89,439098390,201,0,0,1,0,1,2
89,439098389,201,12,12,1,1,0,2
90,419697674,262,0,0,2,0,1,2
90,419959818,250,0,0,1,0,1,2
90,411599970,130,0,0,1,0,0,2
90,411599969,132,26,10,1,1,0,2
90,419697673,233,23,7,2,1,0,2
90,419959817,257,24,8,1,1,0,2
90,411862146,806,1,0,1,0,0,1
90,411862145,806,1,0,1,1,0,1
90,420250646,352,1,0,1,0,0,1
90,420250646,361,1,0,1,0,0,1
90,420250645,361,1,0,2,1,0,1
90,437789706,405,0,0,2,0,0,2
90,419988498,581,0,0,1,0,1,2
90,412398758,934,1,0,1,0,0,1
90,412398757,935,1,0,1,1,0,1
90,437789705,405,19,3,1,1,0,2
90,419988497,582,28,12,1,1,0,2
90,412398762,1009,1,0,1,0,0,1
90,412398761,1009,1,0,1,1,0,1
90,420787226,574,1,0,2,0,0,1
90,420787225,575,1,0,1,1,0,1
90,437790730,294,0,0,4,0,1,2
90,437522478,653,0,0,1,0,0,2
90,437522477,652,11,11,1,1,0,2
90,437790729,332,23,7,3,1,0,2
90,412128394,379,1,0,2,0,0,1
90,412128393,380,1,0,1,1,0,1
90,437791754,270,0,0,2,0,1,2
90,437791754,270,0,0,1,0,0,2
90,438840334,260,0,0,2,0,1,2
90,420516886,572,1,0,1,0,0,1
90,420516885,572,1,0,1,1,0,1
90,437791753,288,22,6,4,1,0,2
90,438840333,262,27,11,1,1,0,2
90,411325521,833,0,0,1,1,0,2
90,437792778,379,0,0,1,0,1,2
90,437792777,347,16,0,3,1,0,2
90,411329618,838,0,0,1,0,0,2
90,438569026,491,0,0,1,0,1,2
90,438569025,490,7,7,2,1,0,2
90,412394654,548,0,0,1,0,0,1
90,420783130,881,0,0,1,0,0,1
90,411329617,838,27,11,1,1,0,2
90,419984402,892,0,0,1,0,0,2
90,419984401,893,1,1,1,1,0,2
90,419714061,687,0,0,1,1,0,2
90,419718158,688,0,0,1,0,1,2
90,419718157,688,27,11,1,1,0,2
91,439882866,449,0,0,2,0,0,2
91,439882865,448,30,14,1,1,0,2
91,437527574,182,0,0,2,0,0,2
91,437527573,186,13,13,1,1,0,2
91,441200658,819,0,0,1,0,0,1
91,441200657,821,0,0,2,1,0,1
91,437788730,208,0,0,1,0,0,2
91,437788730,279,0,0,5,0,1,2
91,437788729,352,12,12,5,1,0,2
91,441200658,818,1,0,1,0,0,1
91,419697730,803,0,0,2,0,1,2
91,419697729,794,9,9,2,1,0,2
91,419959874,757,0,0,2,0,0,2
91,419959873,754,12,12,4,1,0,2
91,442251270,578,1,0,2,0,0,1
91,442251269,581,1,0,2,1,0,1
91,439622694,366,0,0,2,0,0,2
91,439622693,367,20,4,1,1,0,2
91,437789754,435,0,0,2,0,0,2
91,437789753,405,0,0,2,1,0,2
91,439883890,471,0,0,1,0,0,2
91,439883889,469,1,1,2,1,0,2
91,442284126,936,1,0,1,0,0,1
91,442284125,933,1,0,1,1,0,1
91,438833234,578,0,0,2,0,0,2
91,438575130,60,0,0,1,0,0,2
91,419755242,169,0,0,1,0,0,1
91,419755241,166,0,0,1,1,0,1
91,438833233,578,18,2,1,1,0,2
91,438575129,59,26,10,1,1,0,2
91,419755242,301,1,0,2,0,0,1
91,419755242,309,1,0,1,0,0,1
91,437791802,368,0,0,2,0,0,2
91,437791801,387,4,4,2,1,0,2
91,411366470,300,0,0,2,0,0,1
91,411366469,298,0,0,1,1,0,1
91,441226326,662,1,0,1,0,0,1
91,441226325,660,1,0,1,1,0,1
91,437783610,586,0,0,1,0,1,2
91,437792826,354,0,0,2,0,0,2
91,437792825,379,4,4,2,1,0,2
91,437783609,586,26,10,1,1,0,2
91,437784634,588,0,0,1,0,1,2
91,437784633,588,4,4,1,1,0,2
91,437785658,286,0,0,2,0,1,2
91,437785657,332,17,1,6,1,0,2
91,437786682,337,0,0,2,0,1,2
91,437786681,343,14,14,1,1,0,2
92,412132466,73,0,0,1,0,0,1
92,412132465,73,0,0,1,1,0,1
92,411333702,20,0,0,1,0,1,2
92,437788746,741,0,0,1,0,1,2
92,437788745,742,9,9,1,1,0,2
92,411333701,17,25,9,1,1,0,2
92,411333698,91,0,0,1,0,1,2
92,411333697,92,22,6,1,1,0,2
92,412132470,28,1,0,1,0,0,1
92,412132469,27,1,0,1,1,0,1
92,419726494,430,0,0,1,0,1,2
92,419726493,429,19,3,2,1,0,2
92,438839398,871,0,0,3,0,1,2
92,438839397,870,9,9,1,1,0,2
92,411862110,843,0,0,1,0,0,1
92,411862109,843,0,0,1,1,0,1
92,420254938,24,1,0,1,0,0,1
92,420254937,23,1,0,1,1,0,1
92,411604042,332,0,0,1,0,1,2
92,411604041,331,10,10,2,1,0,2
92,420254942,55,1,0,1,0,0,1
92,420254941,54,1,0,2,1,0,1
92,420791594,324,0,0,1,0,0,1
92,420791593,323,0,0,1,1,0,1
92,437522470,62,0,0,2,0,1,2
92,437522470,55,0,0,2,0,0,2
92,437522470,59,0,0,1,0,1,2
92,437522470,64,0,0,2,0,0,2
92,419996846,349,0,0,1,0,1,2
92,419996845,348,10,10,1,1,0,2
92,437522469,71,16,0,2,1,0,2
92,437522469,87,19,3,2,1,0,2
92,437522469,62,20,4,1,1,0,2
92,420521210,149,0,0,1,0,0,1
92,420521209,148,0,0,2,1,0,1
92,438569010,416,0,0,1,0,1,2
92,438569009,416,28,12,1,1,0,2
92,437787722,720,0,0,1,0,1,2
